Date,.dMIWO000I0PUS,.dMIEF000I0PUS,.dMIWD000I0PUS,.dMINA000I0PUS,.dMIEU000I0PUS,.dMIUG000I0PUS,.dMIEE000I0PUS,.dMIMU000I0PUS,.dMIER000I0PUS,.dMIWOU00I0PUS,.dMIAX000I0PUS,.dMISX000I0PUS,.dMICA000I0PUS,.dMIUS000I0PUS,.dMIAT000I0PUS,.dMIBE000I0PUS,.dMIDK000I0PUS,.dMIFI000I0PUS,.dMIFR000I0PUS,.dMIDE000I0PUS,.dMIIE000I0PUS,.dMIIL000I0PUS,.dMIIT000I0PUS,.dMINL000I0PUS,.dMINO000I0PUS,.dMIPT000I0PUS,.dMIES000I0PUS,.dMISE000I0PUS,.dMICH000I0PUS,.dMIGB000I0PUS,.dMIAU000I0PUS,.dMIHK000I0PUS,.dMIJP000I0PUS,.dMINZ000I0PUS,.dMISG000I0PUS,.dMIBR000I0PUS,.dMICL000I0PUS,.dMICO000I0PUS,.dMIMX000I0PUS,.dMICZ000I0PUS,.dMIEG000I0PUS,.dMIGR000I0PUS,.dMIHU000I0PUS,.dMIIN000I0PUS,.dMIKW000I0PUS,.dMIPL000I0PUS,.dMIQA000I0PUS,.dMISAPz0I0PUS,.dMIZA000I0PUS,.dMITR000I0PUS,.dMIAE000I0PUS,.dMICN000I0PUS,.dMIID000I0PUS,.dMIKR000I0PUS,.dMIMY000I0PUS,.dMIPH000I0PUS,.dMITW000I0PUS,.dMITH000I0PUS,.dMIEF00000PUS
2017-03-15,1180.056,946.171,1147.865,1540.049,755.639,778.457,676.255,479.644,741.298,813.735,1128.535,1039.727,874.963,1609.012,429.016,714.67,1424.526,582.114,723.469,908.094,475.632,1001.13,376.133,926.649,620.296,289.58,530.23,1005.591,1147.309,702.887,824.38,1269.633,944.729,975.217,859.718,690.644,861.733,975.419,768.692,425.574,537.314,35.629,545.327,1156.65,360.506,440.282,1041.106,783.157,1006.976,627.343,693.67,1189.938,1391.591,1066.532,932.266,1611.335,1176.359,1850.797,943.5154671
2017-03-16,1186.698,965.504,1156.162,1539.521,768.587,791.419,700.23,494.615,754.347,826.615,1148.616,1056.996,886.366,1607.16,438.345,729.898,1444.872,592.522,735.059,922.587,480.849,997.487,386.294,937.375,631.071,294.894,545.952,1023.713,1160.36,715.775,834.714,1287.916,959.597,978.751,872.198,694.865,882.092,999.448,789.634,432.79,549.342,36.142,563.196,1172.569,364.023,456.24,1050.029,792.516,1052.709,649.701,702.047,1215.322,1423.44,1086.356,944.653,1624.877,1196.427,1882.782,963.201607
2017-03-17,1186.478,968.012,1156.3,1537.781,770.303,793.355,701.397,499.221,756.21,827.001,1153.139,1061.279,878.067,1606.154,437.368,738.352,1444.007,595.086,737.582,924.324,481.579,993.662,386.663,940.171,635.804,294.952,550.282,1021.685,1160.988,716.993,838.469,1289.8,958.316,982.774,874.467,682.372,890.097,997.993,799.396,433.581,552.538,36.826,558.976,1172.298,364.321,460.127,1050.029,792.559,1047.332,654.136,702.056,1215.865,1434.359,1094.345,949.541,1635.583,1209.137,1896.954,965.5671928
2017-03-19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,366.737,,1047.828,,,,696.949,,,,,,,,
2017-03-20,1184.759,974.309,1155.633,1533.936,770.025,792.825,708.889,502.498,756.115,827.136,1158.561,1065.661,876.452,1602.074,438.087,736.921,1447.196,598.268,736.105,922.147,483.111,996.649,386.006,940.749,635.385,296.01,549.453,1020.981,1162.396,717.279,840.612,1297.541,959.039,970.387,875.676,694.439,890.582,997.719,804.081,433.943,549.269,36.711,550.55,1171.43,368.35,459.245,1054.759,792.055,1065.145,655.506,700.588,1226.649,1436.297,1099.556,954.144,1632.038,1210.531,1907.341,972.3523112
2017-03-21,1174.84,975.109,1147.132,1513.021,769.825,791.858,709.083,501.394,755.868,827.195,1162.409,1067.956,871.257,1579.481,437.211,733.737,1436.241,592.862,738.373,920.104,480.707,983.451,387.887,942.105,634.974,297.427,552.29,1015.38,1155.726,718.797,838.418,1298.328,963.409,977.699,872.187,674.289,895.5,1007.173,801.648,439.614,543.821,36.5,549.475,1170.32,369.566,456.342,1062.801,790.4,1066.2,655.098,707.331,1225.073,1438.863,1112.197,956.892,1632.613,1223.761,1917.799,973.0828619
2017-03-22,1172.169,969.106,1144.028,1515.39,765.745,788.479,705.377,498.692,751.86,820.584,1152.926,1056.427,871.186,1582.113,432.633,728.926,1425.229,589.375,736.43,914.264,475.477,984.55,388.202,933.414,625.846,297.36,553.182,1008.418,1153.591,713.156,820.473,1288.896,949.926,973.754,862.249,679.246,893.251,1007.192,801.243,437.027,538.415,36.525,542.796,1155.868,364.744,448.991,1053.979,781.171,1061.338,649.146,703.192,1214.292,1438.466,1103.759,953.694,1612.921,1214.697,1913.518,966.9701399
2017-03-23,1174.186,970.365,1145.943,1515.396,771.254,794.082,707.07,500.128,757.159,824.554,1156.104,1058.762,877.028,1581.471,435.74,733.168,1434.513,592.811,741.293,923.138,479.686,986.497,392.046,938.871,624.813,298.673,557.362,1017.941,1159.016,718.441,820.729,1298.659,949.519,969.235,863.635,669.042,901.196,1016.371,807.736,435.299,546.986,36.376,546.881,1163.591,367.791,453.133,1059.367,786.282,1063.026,646.54,703.272,1216.617,1446.859,1104.668,953.527,1622.699,1215.422,1916.313,967.9230557
2017-03-24,1174.833,971.634,1146.671,1514.374,771.109,794.942,708.405,501.257,757.079,826.359,1155.885,1059.525,874.979,1580.566,437.606,730.75,1436.922,591.847,741.985,927.07,477.284,988.681,392.707,940.009,623.565,300.001,557.732,1017.053,1158.899,716.044,824.326,1298.246,958.512,969.138,868.872,676.307,908.736,1018.56,819.476,435.974,551.532,35.994,546.293,1166.777,367.671,453.76,1059.396,786.282,1064.948,653.988,703.264,1216.915,1444.668,1102.759,953.387,1613.35,1211.361,1925.255,969.125981
2017-03-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,363.351,,1054.587,,,,700.533,,,,,,,,
2017-03-27,1174.453,968.066,1145.874,1513.781,773.41,797.94,696.436,498.401,759.115,826.489,1153.129,1057.222,878.376,1579.533,436.123,734.727,1443.723,594.716,746.592,928.36,476.448,988.456,394.791,944.974,612.166,304.009,561.463,1017.209,1164.418,716.775,823.128,1288.694,951.949,969.761,868.913,678.099,903.823,1013.985,822.221,438.24,543.215,37.066,547.201,1165.464,362.4,451.311,1055.703,783.195,1033.14,648.023,698.729,1206.125,1435.757,1104.974,955.463,1614.972,1218.515,1936.027,965.7081171
2017-03-28,1183.282,972.474,1154.112,1524.645,777.036,802.093,698.91,503.631,762.822,833.022,1159.068,1064.921,883.618,1590.986,436.675,738.09,1449.608,594.72,750.18,938.164,479.454,988.848,397.702,947.468,616.965,311.105,565.47,1020.001,1165.342,719.21,836.333,1296.316,966.059,969.152,878.06,680.454,921.277,1020.475,823.44,440.722,544.961,38.268,555.526,1174.438,358.403,457.512,1060.382,785.535,1030.421,650.74,698.246,1212.739,1435.757,1108.772,960.759,1630.08,1222.559,1942.225,970.320968
2017-03-29,1181.995,974.066,1153.204,1527.235,771.132,795.455,695.82,500.42,757.059,828.917,1161.105,1069.07,887.147,1593.463,435.991,730.825,1434.685,589.374,744.63,931.745,473.815,986.341,392.088,938.703,614.858,310.033,558.052,1011.73,1157.535,714.968,846.444,1299.298,957.8,977.493,881.863,692.346,924.222,1030.131,820.28,434.231,540.902,38.094,547.548,1182.585,352.557,451.429,1054.577,793.57,1028.112,638.405,694.427,1215.533,1453.726,1111.672,958.252,1628.947,1215.883,1938.331,971.8640881
2017-03-30,1184.288,972.011,1154.924,1532.044,774.016,797.618,698.603,503.07,759.929,828.916,1157.538,1067.777,888.23,1598.671,437.411,731.643,1439.241,588.495,747.074,932.284,475.56,985.108,393.382,941.063,619.202,316.538,559.14,1010.217,1164.591,719.46,851.325,1296.923,946.942,982.591,882.134,689.114,917.146,1037.744,824.886,430.547,543.058,38.214,545.028,1184.878,354.534,451.061,1051.649,800.124,1031.652,642.446,697.793,1207.68,1452.348,1107.791,957.345,1628.608,1211.534,1944.699,969.467381
2017-03-31,1180.797,962.153,1150.603,1529.276,772.539,797.014,675.205,494.435,758.086,824.812,1152.724,1061.738,883.378,1596.143,432.727,729.913,1439.91,588.428,749.577,933.377,475.696,979.689,394.373,940.455,611.605,317.674,559.74,1011.669,1154.219,716.031,841.489,1289.563,936.998,980.734,880.429,675.179,911.202,1027.335,811.815,429.623,546.217,37.541,534.609,1187.365,354.418,440.312,1051.649,800.135,972.481,637.583,697.767,1200.895,1442.805,1104.11,951.843,1621.46,1204.88,1937.16,958.3685572
2017-04-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,358.118,,1052.845,,,,694.335,,,,,,,,
2017-04-03,1177.269,968.821,1148.416,1525.102,766.125,790.012,677.532,496.823,752.124,822.124,1159.425,1066.044,882.032,1591.669,433.376,727.082,1424.315,584.075,741.95,926.09,469.325,985.022,388.551,933.65,615.06,313.794,550.96,998.436,1148.952,710.946,839.079,1298.771,943.156,987.422,883.429,690.557,921.124,1039.875,821.015,430.008,546.105,37.498,533.497,1194.224,357.876,445.407,1047.088,795.208,975.3,635.674,701.415,1210.502,1456.196,1111.779,955.189,1627.728,1204.88,1946.538,965.1468878
2017-04-04,1177.768,968.718,1148.835,1526.061,768.284,792.312,680.411,499.265,754.297,822.351,1157.527,1062.884,884.08,1592.503,435.74,729.997,1449.223,586.482,744.507,929.04,469.894,980.712,389.241,934.324,609.767,314.379,553.189,994.826,1152.654,712.785,832.167,1298.2,939.5,986.638,880.345,694.781,919.761,1037.72,822.041,429.376,561.587,37.517,534.565,1194.224,360.325,448.218,1053.518,797.645,977.171,631.872,709.506,1208.573,1470.646,1102.648,956.466,1650.596,1204.88,1946.573,965.1720393
2017-04-05,1174.717,972.749,1146.716,1520.144,768.603,791.458,679.255,505.529,754.921,822.021,1164.377,1069.307,883.541,1586.008,439.295,729.529,1452.965,581.967,743.646,925.224,471.959,983.167,389.095,934.699,615.897,315.986,555.716,994.339,1149.529,715.734,837.756,1308.598,934.129,988.148,878.646,691.037,936.095,1045.774,825.779,428.08,563.234,37.796,543.008,1202.905,363.966,454.396,1061.951,805.745,958.884,629.404,717.414,1216.151,1475.351,1100.937,956.649,1679.376,1224.289,1941.065,969.2220196
2017-04-06,1175.66,966.978,1146.778,1524.75,769.426,793.058,676.437,504.685,755.659,820.053,1158.888,1063.908,886.886,1590.739,441.085,729.588,1447.467,585.376,747.223,925.714,472.426,985.601,389.852,935.298,614.134,317.449,561.083,994.866,1149.524,714.814,832.005,1308.418,922.022,995.671,876.474,680.122,942.213,1044.402,820.157,434.553,553.531,37.67,546.194,1207.569,363.454,454.813,1060.992,809.781,952.547,623.684,713.551,1212.408,1476.228,1087.554,952.0,1673.213,1209.851,1941.065,963.2913675
2017-04-07,1175.077,965.529,1146.082,1523.548,767.653,791.198,671.396,495.646,753.514,820.013,1157.666,1061.986,886.349,1589.467,441.146,726.983,1436.511,584.416,746.739,922.436,472.938,985.755,388.329,934.996,611.493,316.063,559.491,994.098,1146.464,713.241,828.315,1308.01,928.968,985.614,876.083,681.494,940.648,1043.676,828.44,437.977,556.299,38.333,544.996,1208.126,363.454,451.795,1061.283,809.716,953.727,619.247,713.551,1213.987,1464.249,1084.867,952.947,1681.939,1202.795,1940.732,961.6127515
2017-04-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,365.221,,1067.78,,,,711.74,,,,,,,,
2017-04-10,1176.216,961.563,1146.551,1525.609,766.595,788.668,665.468,489.446,752.192,820.727,1154.383,1061.155,892.058,1591.115,440.437,728.121,1446.006,585.669,741.553,919.892,474.116,981.245,386.047,935.4,613.237,314.983,553.62,994.253,1143.272,715.485,834.4,1311.045,931.284,984.447,874.688,678.171,945.119,1044.75,830.486,440.524,542.136,38.183,538.222,1201.579,363.282,447.756,1064.912,809.695,947.494,640.191,709.606,1213.82,1464.357,1069.263,952.82,1704.55,1202.486,1936.74,958.0014476
2017-04-11,1177.575,958.195,1147.289,1525.04,768.47,789.087,668.403,489.016,753.948,823.601,1149.173,1057.423,892.662,1590.418,438.008,725.428,1449.825,584.221,742.398,917.479,471.976,979.62,385.921,936.249,614.378,315.085,554.173,995.374,1147.905,720.621,834.634,1302.939,940.652,983.535,875.694,673.814,938.524,1041.164,825.435,443.077,548.27,38.04,533.023,1208.522,364.893,443.265,1057.572,805.984,958.488,639.807,709.052,1204.534,1459.965,1060.58,951.476,1703.39,1196.899,1941.851,954.4394792
2017-04-12,1173.865,961.602,1144.516,1518.061,769.474,790.256,674.835,486.806,754.787,823.114,1154.407,1062.09,893.136,1582.633,436.631,725.681,1459.185,588.763,742.064,918.428,474.74,981.985,383.971,936.054,618.69,316.21,550.918,1003.17,1153.566,721.251,838.112,1312.286,932.407,980.402,880.419,670.373,938.887,1044.728,814.848,435.87,545.356,38.477,535.151,1200.012,362.709,441.566,1066.465,813.068,982.623,648.81,710.525,1213.083,1470.431,1067.334,956.85,1719.583,1198.963,1957.92,958.2038121
2017-04-13,1167.5,966.497,1139.636,1507.31,767.41,787.589,682.842,488.378,752.91,820.619,1158.707,1066.39,886.497,1571.459,434.845,724.507,1459.529,589.216,738.567,916.059,471.857,974.887,379.995,934.356,620.597,315.218,548.802,1000.423,1149.733,720.545,842.4,1310.477,927.913,989.154,877.494,664.693,944.209,1045.296,825.054,433.673,543.31,38.09,537.106,1197.626,358.646,445.744,1062.527,810.58,1007.212,641.801,703.318,1211.846,1459.755,1088.925,956.522,1719.583,1209.88,1957.92,962.853226
2017-04-14,1166.841,963.705,1138.699,1507.31,767.41,787.589,681.217,485.686,752.772,819.483,1155.319,1063.929,886.497,1571.459,434.845,724.507,1459.529,589.216,738.567,916.059,471.857,974.887,379.995,934.356,620.597,315.218,548.802,1000.423,1149.733,720.545,842.4,1310.477,922.103,989.154,877.494,,,,,,543.31,38.09,,1197.626,358.646,,1062.527,810.58,,643.198,703.318,1211.706,1459.755,1081.734,950.678,1719.583,1197.228,1957.92,960.4272752
2017-04-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,360.186,,1060.331,,,,691.949,,,,,,,,
2017-04-17,1175.99,965.99,1146.935,1520.863,770.725,790.428,686.435,490.948,756.186,824.555,1153.578,1063.327,894.72,1585.562,436.42,727.132,1464.76,591.351,741.243,919.378,473.566,976.029,381.371,937.681,621.869,316.36,550.791,1005.511,1153.349,724.919,844.843,1309.536,933.818,993.248,870.758,684.604,948.636,1048.45,823.501,436.094,543.31,38.228,538.021,1196.083,358.472,446.303,1051.345,804.412,1016.008,647.51,697.439,1213.979,1437.668,1079.149,953.904,1704.881,1193.097,1950.692,962.7085454
2017-04-18,1170.918,961.291,1141.919,1516.415,764.345,784.228,681.599,488.775,750.023,818.672,1146.663,1054.58,884.326,1581.789,433.036,724.967,1453.193,587.816,732.456,914.37,472.681,966.3,376.758,932.474,612.362,315.036,549.174,997.392,1143.911,718.149,830.383,1295.245,934.776,991.833,868.365,685.401,939.972,1055.861,827.369,431.767,544.666,37.956,539.024,1186.384,356.229,450.902,1053.613,796.864,1004.031,651.149,698.804,1200.138,1448.143,1075.584,957.893,1702.385,1194.364,1942.721,957.6972595
2017-04-19,1170.058,956.926,1140.601,1514.072,767.304,788.326,681.264,489.253,752.854,818.414,1142.793,1049.401,875.498,1580.175,435.243,726.518,1465.241,587.593,735.803,917.341,475.378,970.881,384.251,939.679,605.558,314.088,555.917,1004.314,1145.909,718.548,821.274,1285.141,932.225,988.422,866.808,668.674,939.805,1046.258,814.862,427.281,540.051,38.17,542.582,1189.704,352.177,456.767,1049.618,797.692,1001.706,647.68,704.902,1199.459,1448.143,1071.674,958.68,1682.541,1181.988,1929.093,952.9234561
2017-04-20,1177.566,962.11,1147.794,1525.368,772.402,794.848,685.934,492.727,757.868,821.896,1149.294,1055.381,875.934,1592.644,439.186,725.939,1480.294,596.809,749.077,922.271,478.901,972.537,386.706,945.431,603.908,313.275,558.628,1008.76,1152.813,720.443,826.283,1294.142,931.345,985.267,868.612,670.105,933.163,1038.11,819.012,427.747,540.744,38.083,550.376,1195.873,350.656,458.819,1045.176,791.994,1011.198,658.3,700.604,1212.229,1445.432,1077.057,960.02,1689.088,1182.088,1932.002,958.4485712
2017-04-21,1174.686,965.302,1145.714,1520.865,766.802,788.624,683.765,491.35,752.486,820.552,1154.429,1059.992,873.982,1587.871,436.172,720.897,1458.101,589.481,741.202,916.45,477.046,975.358,382.003,940.181,595.921,309.304,554.563,1002.181,1147.527,716.254,829.761,1290.919,941.686,983.938,868.868,668.934,931.409,1036.547,816.254,425.791,541.341,37.5,546.227,1193.987,350.598,451.432,1045.205,792.016,1006.825,662.119,700.587,1212.826,1474.736,1090.602,966.637,1696.896,1195.367,1937.808,961.7798908
2017-04-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346.954,,1039.386,,,,700.587,,,,,,,,
2017-04-24,1193.02,973.931,1162.752,1537.088,794.799,822.987,700.755,507.284,779.857,839.138,1159.654,1065.743,881.185,1605.044,456.731,748.914,1499.286,612.57,784.393,960.706,500.01,987.307,405.524,975.714,611.388,321.596,585.208,1042.564,1171.65,729.923,837.142,1292.432,943.639,990.86,873.524,677.895,931.364,1037.773,833.237,436.045,529.076,38.971,564.746,1207.674,347.931,469.073,1035.09,799.159,1033.237,683.74,695.658,1216.919,1474.736,1100.106,966.637,1697.343,1199.086,1929.436,971.3587694
2017-04-25,1199.792,985.067,1170.087,1545.746,801.439,830.886,705.551,514.615,786.531,843.073,1175.503,1076.351,875.731,1615.245,461.198,756.848,1517.932,622.172,791.585,967.431,501.356,986.816,410.056,981.796,618.165,326.088,589.98,1059.071,1184.24,733.728,833.934,1304.524,945.273,981.76,878.924,679.493,925.038,1033.637,827.132,437.986,527.329,40.231,570.83,1223.386,346.21,484.551,1036.658,790.929,1033.944,688.57,698.262,1234.054,1484.967,1118.882,979.302,1730.129,1221.415,1928.045,982.650453
2017-04-26,1200.48,984.962,1170.67,1545.536,801.708,829.723,702.811,515.177,786.815,844.179,1179.259,1078.685,872.689,1615.352,462.837,752.155,1524.825,622.336,789.142,964.026,499.339,989.514,409.027,978.284,611.674,324.722,586.514,1060.298,1190.424,737.204,832.198,1317.293,950.575,987.969,879.069,671.578,914.24,1025.541,819.457,436.748,532.82,40.688,560.617,1227.264,345.926,487.637,1041.987,788.595,1023.03,691.036,698.724,1233.423,1500.796,1125.058,987.159,1733.406,1223.819,1931.153,982.5323102
2017-04-27,1199.78,982.037,1169.679,1545.069,799.177,827.147,697.598,510.661,784.182,842.157,1178.407,1077.734,858.414,1616.423,460.987,749.467,1538.449,623.37,786.586,960.233,496.063,990.952,404.561,975.73,611.071,322.612,581.732,1049.555,1192.921,734.778,830.883,1327.346,953.636,988.55,879.052,670.933,902.04,1003.462,816.41,433.833,528.084,40.53,555.781,1224.154,345.926,487.491,1029.058,792.718,1017.706,692.048,691.701,1232.216,1489.607,1122.803,987.063,1708.394,1223.227,1918.532,979.6628753
2017-04-28,1197.361,980.496,1167.379,1540.787,799.735,828.227,699.546,514.722,784.92,841.863,1175.12,1076.311,861.673,1611.316,468.94,751.724,1547.753,620.124,788.09,962.065,493.134,991.567,405.388,976.715,612.319,322.244,584.161,1056.307,1188.357,734.166,834.476,1325.47,947.851,993.23,879.594,673.93,900.643,1010.099,815.635,439.437,528.084,41.172,555.487,1219.99,346.04,486.798,1029.115,792.749,1016.07,696.187,691.684,1228.386,1481.682,1114.081,989.524,1708.394,1224.154,1917.899,977.9585082
2017-04-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,349.93,,1028.626,,,,693.011,,,,,,,,
2017-05-01,1200.185,982.173,1170.049,1544.089,800.81,830.009,701.217,515.937,786.003,844.005,1175.886,1079.593,862.246,1614.911,470.146,753.657,1544.938,621.719,790.116,964.539,494.402,988.368,406.431,979.279,611.042,323.073,585.663,1059.208,1190.15,733.656,844.844,1325.623,951.619,1000.476,880.745,678.565,901.19,1013.855,823.347,440.116,522.515,41.278,558.172,1219.99,346.778,489.954,1028.909,801.878,1018.162,696.383,699.533,1230.723,1481.682,1114.081,989.524,1708.394,1224.154,1917.899,979.7609635
2017-05-02,1202.275,990.199,1172.914,1544.193,805.751,835.031,705.616,517.449,790.766,847.332,1183.984,1084.851,859.991,1615.277,469.187,754.633,1553.707,628.588,794.53,966.511,503.63,992.751,408.455,987.116,616.718,324.487,590.944,1067.332,1199.813,738.406,842.111,1330.735,953.952,1008.684,890.056,694.231,916.803,1015.129,828.21,436.007,527.114,42.733,558.085,1226.46,346.846,492.952,1017.024,803.541,1030.082,697.424,702.764,1232.89,1482.015,1131.28,998.598,1714.918,1238.462,1922.014,988.1902392
2017-05-03,1199.762,987.782,1170.417,1540.715,805.562,836.384,699.335,512.125,790.313,845.707,1184.098,1081.037,857.427,1611.709,467.227,758.924,1574.595,626.04,794.321,967.786,502.346,987.79,408.981,987.622,613.194,326.36,592.299,1065.499,1205.195,734.76,827.039,1331.076,952.211,1004.073,897.04,691.103,908.08,1019.119,818.422,436.08,530.269,43.917,541.574,1226.996,346.511,493.809,1011.841,798.54,1020.351,693.5,704.001,1230.909,1472.344,1131.28,997.391,1710.347,1241.511,1923.891,985.7370759
2017-05-04,1201.383,982.595,1171.143,1539.826,813.506,846.971,689.323,507.864,797.629,848.447,1182.809,1077.723,847.912,1611.783,474.854,781.431,1582.574,633.37,807.663,978.019,509.556,993.595,418.178,999.084,605.87,333.411,603.686,1069.141,1216.585,736.762,818.156,1331.457,949.001,991.995,892.083,673.498,900.445,1010.259,809.017,439.248,536.165,44.133,546.229,1229.686,342.774,492.313,1012.199,793.138,995.742,683.054,704.857,1221.118,1483.367,1140.529,987.869,1730.36,1239.105,1928.83,980.0652623
2017-05-05,1208.071,980.405,1176.658,1548.125,821.771,855.887,692.647,509.784,805.567,854.03,1175.85,1071.26,860.082,1619.624,481.227,789.365,1597.626,641.336,818.678,986.464,516.497,998.554,425.466,1007.641,619.733,336.613,612.432,1075.001,1224.694,743.55,812.399,1320.125,949.675,999.93,890.073,682.476,894.809,1021.024,815.919,444.178,533.946,44.635,559.826,1214.645,342.887,494.421,1012.199,793.043,1002.878,690.019,704.857,1211.625,1485.279,1140.529,987.727,1746.62,1229.408,1921.774,978.2727801
2017-05-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,333.494,,1001.167,,,,697.916,,,,,,,,
2017-05-08,1208.329,986.805,1177.721,1547.121,816.877,849.074,691.559,509.197,800.894,855.57,1186.437,1079.737,863.044,1618.182,479.002,785.109,1586.556,635.77,808.388,979.748,510.531,1004.108,422.289,1003.598,619.947,333.7,607.455,1068.235,1215.803,742.968,815.099,1323.346,969.743,1010.407,892.461,677.158,889.351,1035.963,812.729,443.343,537.946,45.031,555.84,1221.087,338.692,490.833,1002.983,786.224,1001.766,685.095,702.091,1219.536,1497.127,1169.181,992.939,1776.602,1237.065,1923.077,985.1053756
2017-05-09,1206.046,991.397,1176.343,1545.288,817.752,848.285,695.432,511.506,801.843,852.81,1191.356,1081.398,858.728,1616.631,479.793,782.501,1569.959,637.057,807.182,980.304,511.464,1007.561,422.341,1002.999,624.016,333.741,602.429,1072.311,1215.534,747.573,807.716,1337.74,955.812,1007.53,892.067,687.276,886.796,1039.406,818.262,444.792,544.754,45.767,562.868,1216.728,338.533,493.877,1003.381,793.982,1008.884,693.582,705.783,1238.079,1485.949,1169.181,990.096,1762.889,1231.928,1908.741,990.6032355
2017-05-10,1208.077,995.861,1178.69,1548.379,817.447,846.012,703.621,517.451,801.859,854.311,1192.434,1084.274,865.811,1619.267,477.286,781.632,1576.205,635.26,806.172,978.476,509.107,1010.222,422.249,997.348,627.445,333.596,600.121,1065.554,1209.348,751.684,815.71,1339.329,958.333,1012.975,892.317,702.57,896.32,1047.877,826.221,446.468,546.116,46.431,566.661,1230.281,340.994,489.193,1017.049,794.866,1021.92,699.66,707.881,1244.712,1473.989,1153.786,990.096,1731.513,1238.467,1908.741,995.0933919
